"Year","LGA","Offence","Rate","Type"
2022,"MARIBYRNONG","Common assault",181.5,"FV"
2022,"MARIBYRNONG","Common assault",226,"Non-FV"
2022,"MARIBYRNONG","Stalking",16,"FV"
2022,"MARIBYRNONG","Stalking",26.3,"Non-FV"
2022,"MARIBYRNONG","Harassment and private nuisance",21.7,"FV"
2022,"MARIBYRNONG","Harassment and private nuisance",18.3,"Non-FV"
2022,"MARIBYRNONG","Threatening behaviour",51.4,"FV"
2022,"MARIBYRNONG","Threatening behaviour",61.6,"Non-FV"
2022,"MAROONDAH","Serious assault",60.5,"FV"
2022,"MAROONDAH","Serious assault",104.5,"Non-FV"
2022,"MAROONDAH","Common assault",237.6,"FV"
2022,"MAROONDAH","Common assault",166.7,"Non-FV"
2022,"MAROONDAH","Stalking",18.1,"FV"
2022,"MAROONDAH","Stalking",29.4,"Non-FV"
2022,"MAROONDAH","Harassment and private nuisance",17.3,"FV"
2022,"MAROONDAH","Harassment and private nuisance",9.5,"Non-FV"
2022,"MAROONDAH","Threatening behaviour",56.2,"FV"
2022,"MAROONDAH","Threatening behaviour",36.3,"Non-FV"
2022,"MELBOURNE","Serious assault",175.9,"FV"
2022,"MELBOURNE","Serious assault",477.1,"Non-FV"
2022,"MELBOURNE","Common assault",280.1,"FV"
2022,"MELBOURNE","Common assault",883.8,"Non-FV"
2022,"MELBOURNE","Stalking",52.4,"FV"
2022,"MELBOURNE","Stalking",38.7,"Non-FV"
2022,"MELBOURNE","Harassment and private nuisance",47.4,"FV"
2022,"MELBOURNE","Harassment and private nuisance",33.1,"Non-FV"
2022,"MELBOURNE","Threatening behaviour",66.1,"FV"
2022,"MELBOURNE","Threatening behaviour",106.7,"Non-FV"
2022,"MELTON","Serious assault",134.5,"FV"
2022,"MELTON","Serious assault",108.6,"Non-FV"
2022,"MELTON","Common assault",279.4,"FV"
2022,"MELTON","Common assault",128.3,"Non-FV"
2022,"MELTON","Stalking",25.4,"FV"
2022,"MELTON","Stalking",8.8,"Non-FV"
2022,"MELTON","Harassment and private nuisance",53.8,"FV"
2022,"MELTON","Harassment and private nuisance",19.1,"Non-FV"
2022,"MELTON","Threatening behaviour",88.5,"FV"
2022,"MELTON","Threatening behaviour",37.3,"Non-FV"
2022,"MERRI-BEK","Serious assault",78.3,"FV"
2022,"MERRI-BEK","Serious assault",89.8,"Non-FV"
2022,"MERRI-BEK","Common assault",177.8,"FV"
2022,"MERRI-BEK","Common assault",168.7,"Non-FV"
2022,"MERRI-BEK","Stalking",25.7,"FV"
2022,"MERRI-BEK","Stalking",14.3,"Non-FV"
2022,"MERRI-BEK","Harassment and private nuisance",70.3,"FV"
2022,"MERRI-BEK","Harassment and private nuisance",11.4,"Non-FV"
2022,"MERRI-BEK","Threatening behaviour",52,"FV"
2022,"MERRI-BEK","Threatening behaviour",56.6,"Non-FV"
2022,"MILDURA","Serious assault",255,"FV"
2022,"MILDURA","Serious assault",239.3,"Non-FV"
2022,"MILDURA","Common assault",534.5,"FV"
2022,"MILDURA","Common assault",319.7,"Non-FV"
2022,"MILDURA","Stalking",47.2,"FV"
2022,"MILDURA","Stalking",21,"Non-FV"
2022,"MILDURA","Harassment and private nuisance",66.4,"FV"
2022,"MILDURA","Harassment and private nuisance",15.7,"Non-FV"
2022,"MILDURA","Threatening behaviour",115.3,"FV"
2022,"MILDURA","Threatening behaviour",71.6,"Non-FV"
2022,"MITCHELL","Serious assault",170.3,"FV"
2022,"MITCHELL","Serious assault",94.8,"Non-FV"
2022,"MITCHELL","Common assault",385,"FV"
2022,"MITCHELL","Common assault",170.3,"Non-FV"
2022,"MITCHELL","Stalking",34.8,"FV"
2022,"MITCHELL","Stalking",42.6,"Non-FV"
2022,"MITCHELL","Harassment and private nuisance",71.6,"FV"
2022,"MITCHELL","Harassment and private nuisance",42.6,"Non-FV"
2022,"MITCHELL","Threatening behaviour",61.9,"FV"
2022,"MITCHELL","Threatening behaviour",89,"Non-FV"
2022,"STRATHBOGIE","Serious assault",69.5,"FV"
2022,"STRATHBOGIE","Serious assault",34.7,"Non-FV"
2022,"STRATHBOGIE","Common assault",217.1,"FV"
2022,"STRATHBOGIE","Common assault",78.2,"Non-FV"
2022,"STRATHBOGIE","Stalking",60.8,"FV"
2022,"STRATHBOGIE","Stalking",8.7,"Non-FV"
2022,"STRATHBOGIE","Harassment and private nuisance",112.9,"FV"
2022,"STRATHBOGIE","Harassment and private nuisance",26.1,"Non-FV"
2022,"STRATHBOGIE","Threatening behaviour",26.1,"FV"
2022,"STRATHBOGIE","Threatening behaviour",34.7,"Non-FV"
2022,"MONASH","Serious assault",58.9,"FV"
2022,"MONASH","Serious assault",63.6,"Non-FV"
2022,"MONASH","Common assault",220.9,"FV"
2022,"MONASH","Common assault",126.6,"Non-FV"
2022,"MONASH","Stalking",16.9,"FV"
2022,"MONASH","Stalking",13.3,"Non-FV"
2022,"MONASH","Harassment and private nuisance",15.9,"FV"
2022,"MONASH","Harassment and private nuisance",8.7,"Non-FV"
2022,"MONASH","Threatening behaviour",40.5,"FV"
2022,"MONASH","Threatening behaviour",28.7,"Non-FV"
2022,"MOONEE VALLEY","Serious assault",71.5,"FV"
2022,"MOONEE VALLEY","Serious assault",95.8,"Non-FV"
2022,"MOONEE VALLEY","Common assault",160,"FV"
2022,"MOONEE VALLEY","Common assault",150.3,"Non-FV"
2022,"MOONEE VALLEY","Stalking",30.9,"FV"
2022,"MOONEE VALLEY","Stalking",32.5,"Non-FV"
2022,"MOONEE VALLEY","Harassment and private nuisance",27.6,"FV"
2022,"MOONEE VALLEY","Harassment and private nuisance",34.9,"Non-FV"
2022,"MOONEE VALLEY","Threatening behaviour",62.5,"FV"
2022,"MOONEE VALLEY","Threatening behaviour",44.7,"Non-FV"
2022,"GOLDEN PLAINS","Serious assault",39.5,"FV"
2022,"GOLDEN PLAINS","Serious assault",15.8,"Non-FV"
2022,"GOLDEN PLAINS","Common assault",67.1,"FV"
2022,"GOLDEN PLAINS","Common assault",27.6,"Non-FV"
2022,"GOLDEN PLAINS","Stalking",7.9,"FV"
2022,"GOLDEN PLAINS","Harassment and private nuisance",3.9,"FV"
2022,"GOLDEN PLAINS","Threatening behaviour",47.4,"FV"
2022,"GOLDEN PLAINS","Threatening behaviour",7.9,"Non-FV"
2022,"HEPBURN","Serious assault",78.4,"FV"
2022,"HEPBURN","Serious assault",96.5,"Non-FV"
2022,"HEPBURN","Common assault",120.7,"FV"
2022,"HEPBURN","Common assault",90.5,"Non-FV"
2022,"HEPBURN","Stalking",6,"FV"
2022,"HEPBURN","Harassment and private nuisance",12.1,"FV"
2022,"HEPBURN","Threatening behaviour",18.1,"FV"
2022,"HEPBURN","Threatening behaviour",24.1,"Non-FV"
2022,"MOORABOOL","Serious assault",80.5,"FV"
2022,"MOORABOOL","Serious assault",59.7,"Non-FV"
2022,"MOORABOOL","Common assault",197.3,"FV"
2022,"MOORABOOL","Common assault",70.1,"Non-FV"
2022,"MOORABOOL","Stalking",31.1,"FV"
2022,"MOORABOOL","Stalking",7.8,"Non-FV"
2022,"MOORABOOL","Harassment and private nuisance",51.9,"FV"
2022,"MOORABOOL","Harassment and private nuisance",5.2,"Non-FV"
2022,"MOORABOOL","Threatening behaviour",64.9,"FV"
2022,"MOORABOOL","Threatening behaviour",36.3,"Non-FV"
2022,"MORNINGTON PENINSULA","Serious assault",67.2,"FV"
2022,"MORNINGTON PENINSULA","Serious assault",84.2,"Non-FV"
2022,"MORNINGTON PENINSULA","Common assault",190.9,"FV"
2022,"MORNINGTON PENINSULA","Common assault",110.8,"Non-FV"
2022,"MORNINGTON PENINSULA","Stalking",21.8,"FV"
2022,"MORNINGTON PENINSULA","Stalking",11.8,"Non-FV"
2022,"MORNINGTON PENINSULA","Harassment and private nuisance",28.9,"FV"
2022,"MORNINGTON PENINSULA","Harassment and private nuisance",11.2,"Non-FV"
2022,"MORNINGTON PENINSULA","Threatening behaviour",38.3,"FV"
2022,"MORNINGTON PENINSULA","Threatening behaviour",26.5,"Non-FV"
2022,"ARARAT","Serious assault",212.6,"FV"
2022,"ARARAT","Serious assault",246.6,"Non-FV"
2022,"ARARAT","Common assault",442.3,"FV"
2022,"ARARAT","Common assault",272.2,"Non-FV"
2022,"ARARAT","Stalking",17,"FV"
2022,"ARARAT","Harassment and private nuisance",17,"FV"
2022,"ARARAT","Harassment and private nuisance",42.5,"Non-FV"
2022,"ARARAT","Threatening behaviour",34,"FV"
2022,"ARARAT","Threatening behaviour",187.1,"Non-FV"
2022,"NORTHERN GRAMPIANS","Serious assault",126.3,"FV"
2022,"NORTHERN GRAMPIANS","Serious assault",176.8,"Non-FV"
2022,"NORTHERN GRAMPIANS","Common assault",446.2,"FV"
2022,"NORTHERN GRAMPIANS","Common assault",286.2,"Non-FV"
2022,"NORTHERN GRAMPIANS","Stalking",25.3,"FV"
2022,"NORTHERN GRAMPIANS","Stalking",50.5,"Non-FV"
2022,"NORTHERN GRAMPIANS","Harassment and private nuisance",16.8,"FV"
2022,"NORTHERN GRAMPIANS","Harassment and private nuisance",25.3,"Non-FV"
2022,"NORTHERN GRAMPIANS","Threatening behaviour",33.7,"FV"
2022,"NORTHERN GRAMPIANS","Threatening behaviour",67.3,"Non-FV"
2022,"YARRIAMBIACK","Serious assault",155.4,"FV"
2022,"YARRIAMBIACK","Serious assault",139.8,"Non-FV"
2022,"YARRIAMBIACK","Common assault",326.2,"FV"
2022,"YARRIAMBIACK","Common assault",202,"Non-FV"
2022,"YARRIAMBIACK","Stalking",15.5,"FV"
2022,"YARRIAMBIACK","Stalking",93.2,"Non-FV"
2022,"YARRIAMBIACK","Harassment and private nuisance",46.6,"Non-FV"
2022,"YARRIAMBIACK","Threatening behaviour",46.6,"FV"
2022,"YARRIAMBIACK","Threatening behaviour",31.1,"Non-FV"
2022,"PORT PHILLIP","Serious assault",116.2,"FV"
2022,"PORT PHILLIP","Serious assault",241.1,"Non-FV"
2022,"PORT PHILLIP","Common assault",271.9,"FV"
2022,"PORT PHILLIP","Common assault",346.8,"Non-FV"
2022,"PORT PHILLIP","Stalking",34.6,"FV"
2022,"PORT PHILLIP","Stalking",29.8,"Non-FV"
2022,"PORT PHILLIP","Harassment and private nuisance",66.3,"FV"
2022,"PORT PHILLIP","Harassment and private nuisance",20.2,"Non-FV"
2022,"PORT PHILLIP","Threatening behaviour",43.2,"FV"
2022,"PORT PHILLIP","Threatening behaviour",75.9,"Non-FV"
2022,"GREATER SHEPPARTON","Serious assault",469.8,"FV"
2022,"GREATER SHEPPARTON","Serious assault",232,"Non-FV"
2022,"GREATER SHEPPARTON","Common assault",210.3,"FV"
2022,"GREATER SHEPPARTON","Common assault",184.2,"Non-FV"
2022,"GREATER SHEPPARTON","Stalking",42.1,"FV"
2022,"GREATER SHEPPARTON","Stalking",14.5,"Non-FV"
2022,"GREATER SHEPPARTON","Harassment and private nuisance",66.7,"FV"
2022,"GREATER SHEPPARTON","Harassment and private nuisance",20.3,"Non-FV"
2022,"GREATER SHEPPARTON","Threatening behaviour",108.8,"FV"
2022,"GREATER SHEPPARTON","Threatening behaviour",43.5,"Non-FV"
2022,"GLENELG","Serious assault",174.6,"FV"
2022,"GLENELG","Serious assault",164.6,"Non-FV"
2022,"GLENELG","Common assault",404,"FV"
2022,"GLENELG","Common assault",169.6,"Non-FV"
2022,"GLENELG","Stalking",59.9,"FV"
2022,"GLENELG","Stalking",59.9,"Non-FV"
2022,"GLENELG","Harassment and private nuisance",24.9,"FV"
2022,"GLENELG","Harassment and private nuisance",44.9,"Non-FV"
2022,"GLENELG","Threatening behaviour",99.8,"FV"
2022,"GLENELG","Threatening behaviour",69.8,"Non-FV"
2022,"SOUTHERN GRAMPIANS","Serious assault",152.4,"FV"
2022,"SOUTHERN GRAMPIANS","Serious assault",201.2,"Non-FV"
2022,"SOUTHERN GRAMPIANS","Common assault",243.9,"FV"
2022,"SOUTHERN GRAMPIANS","Common assault",176.8,"Non-FV"
2022,"SOUTHERN GRAMPIANS","Stalking",24.4,"FV"
2022,"SOUTHERN GRAMPIANS","Stalking",24.4,"Non-FV"
2022,"SOUTHERN GRAMPIANS","Harassment and private nuisance",6.1,"FV"
2022,"SOUTHERN GRAMPIANS","Harassment and private nuisance",42.7,"Non-FV"
2022,"SOUTHERN GRAMPIANS","Threatening behaviour",128,"FV"
2022,"SOUTHERN GRAMPIANS","Threatening behaviour",115.8,"Non-FV"
2022,"STONNINGTON","Serious assault",91.1,"FV"
2022,"STONNINGTON","Serious assault",225.3,"Non-FV"
2022,"STONNINGTON","Common assault",167.1,"FV"
2022,"STONNINGTON","Common assault",293.8,"Non-FV"
2022,"STONNINGTON","Stalking",30,"FV"
2022,"STONNINGTON","Stalking",33.8,"Non-FV"
2022,"STONNINGTON","Harassment and private nuisance",27.2,"FV"
2022,"STONNINGTON","Harassment and private nuisance",20.7,"Non-FV"
2022,"STONNINGTON","Threatening behaviour",26.3,"FV"
2022,"STONNINGTON","Threatening behaviour",48.8,"Non-FV"
2022,"COLAC OTWAY","Serious assault",153.2,"FV"
2022,"COLAC OTWAY","Serious assault",121.6,"Non-FV"
2022,"COLAC OTWAY","Common assault",324.4,"FV"
2022,"COLAC OTWAY","Common assault",117.1,"Non-FV"
2022,"COLAC OTWAY","Stalking",36,"FV"
2022,"COLAC OTWAY","Stalking",9,"Non-FV"
2022,"COLAC OTWAY","Harassment and private nuisance",63.1,"FV"
2022,"COLAC OTWAY","Harassment and private nuisance",22.5,"Non-FV"
2022,"COLAC OTWAY","Threatening behaviour",112.6,"FV"
2022,"COLAC OTWAY","Threatening behaviour",49.6,"Non-FV"
2022,"SURF COAST","Serious assault",56.9,"FV"
2022,"SURF COAST","Serious assault",87.9,"Non-FV"
2022,"SURF COAST","Common assault",142.2,"FV"
2022,"SURF COAST","Common assault",93.1,"Non-FV"
2022,"SURF COAST","Stalking",12.9,"FV"
2022,"SURF COAST","Harassment and private nuisance",10.3,"FV"
2022,"SURF COAST","Harassment and private nuisance",10.3,"Non-FV"
2022,"SURF COAST","Threatening behaviour",44,"FV"
2022,"SURF COAST","Threatening behaviour",25.9,"Non-FV"
2022,"BULOKE","Serious assault",98,"FV"
2022,"BULOKE","Serious assault",49,"Non-FV"
2022,"BULOKE","Common assault",245.1,"FV"
2022,"BULOKE","Common assault",81.7,"Non-FV"
2022,"BULOKE","Threatening behaviour",98,"FV"
2022,"BULOKE","Threatening behaviour",49,"Non-FV"
2022,"GANNAWARRA","Serious assault",142.4,"FV"
2022,"GANNAWARRA","Serious assault",113.9,"Non-FV"
2022,"GANNAWARRA","Common assault",227.8,"FV"
2022,"GANNAWARRA","Common assault",180.4,"Non-FV"
2022,"GANNAWARRA","Stalking",19,"FV"
2022,"GANNAWARRA","Stalking",9.5,"Non-FV"
2022,"GANNAWARRA","Harassment and private nuisance",19,"FV"
2022,"GANNAWARRA","Harassment and private nuisance",9.5,"Non-FV"
2022,"GANNAWARRA","Threatening behaviour",113.9,"FV"
2022,"GANNAWARRA","Threatening behaviour",94.9,"Non-FV"
2022,"SWAN HILL","Serious assault",273.1,"FV"
2022,"SWAN HILL","Serious assault",216.6,"Non-FV"
2022,"SWAN HILL","Common assault",348.4,"FV"
2022,"SWAN HILL","Common assault",193,"Non-FV"
2022,"SWAN HILL","Stalking",37.7,"FV"
2022,"SWAN HILL","Stalking",4.7,"Non-FV"
2022,"SWAN HILL","Harassment and private nuisance",84.7,"FV"
2022,"SWAN HILL","Harassment and private nuisance",33,"Non-FV"
2022,"SWAN HILL","Threatening behaviour",141.2,"FV"
2022,"SWAN HILL","Threatening behaviour",65.9,"Non-FV"
2022,"ALPINE","Serious assault",83.4,"FV"
2022,"ALPINE","Serious assault",68.2,"Non-FV"
2022,"ALPINE","Common assault",166.8,"FV"
2022,"ALPINE","Common assault",83.4,"Non-FV"
2022,"ALPINE","Harassment and private nuisance",15.2,"FV"
2022,"ALPINE","Harassment and private nuisance",22.7,"Non-FV"
2022,"ALPINE","Threatening behaviour",15.2,"FV"
2022,"ALPINE","Threatening behaviour",15.2,"Non-FV"
2022,"MOIRA","Serious assault",143.9,"FV"
2022,"MOIRA","Serious assault",104.6,"Non-FV"
2022,"MOIRA","Common assault",248.5,"FV"
2022,"MOIRA","Common assault",121,"Non-FV"
2022,"MOIRA","Stalking",52.3,"FV"
2022,"MOIRA","Stalking",13.1,"Non-FV"
2022,"MOIRA","Harassment and private nuisance",49,"FV"
2022,"MOIRA","Harassment and private nuisance",16.3,"Non-FV"
2022,"MOIRA","Threatening behaviour",65.4,"FV"
2022,"MOIRA","Threatening behaviour",55.6,"Non-FV"
2022,"WANGARATTA","Serious assault",100.3,"FV"
2022,"WANGARATTA","Serious assault",127,"Non-FV"
2022,"WANGARATTA","Common assault",237.3,"FV"
2022,"WANGARATTA","Common assault",217.3,"Non-FV"
2022,"WANGARATTA","Stalking",36.8,"FV"
2022,"WANGARATTA","Stalking",16.7,"Non-FV"
2022,"WANGARATTA","Harassment and private nuisance",33.4,"FV"
2022,"WANGARATTA","Harassment and private nuisance",33.4,"Non-FV"
2022,"WANGARATTA","Threatening behaviour",36.8,"FV"
2022,"WANGARATTA","Threatening behaviour",73.5,"Non-FV"
2022,"CORANGAMITE","Serious assault",131.3,"FV"
2022,"CORANGAMITE","Serious assault",68.8,"Non-FV"
2022,"CORANGAMITE","Common assault",181.3,"FV"
2022,"CORANGAMITE","Common assault",75,"Non-FV"
2022,"CORANGAMITE","Stalking",25,"FV"
2022,"CORANGAMITE","Harassment and private nuisance",25,"FV"
2022,"CORANGAMITE","Harassment and private nuisance",18.8,"Non-FV"
2022,"CORANGAMITE","Threatening behaviour",75,"FV"
2022,"CORANGAMITE","Threatening behaviour",75,"Non-FV"
2022,"MOYNE","Serious assault",74.4,"FV"
2022,"MOYNE","Serious assault",34.3,"Non-FV"
2022,"MOYNE","Common assault",91.5,"FV"
2022,"MOYNE","Common assault",74.4,"Non-FV"
2022,"MOYNE","Stalking",17.2,"FV"
2022,"MOYNE","Stalking",5.7,"Non-FV"
2022,"MOYNE","Threatening behaviour",74.4,"FV"
2022,"MOYNE","Threatening behaviour",28.6,"Non-FV"
2022,"WARRNAMBOOL","Serious assault",140.5,"FV"
2022,"WARRNAMBOOL","Serious assault",98.4,"Non-FV"
2022,"WARRNAMBOOL","Common assault",359.8,"FV"
2022,"WARRNAMBOOL","Common assault",199.6,"Non-FV"
2022,"WARRNAMBOOL","Stalking",36.5,"FV"
2022,"WARRNAMBOOL","Stalking",28.1,"Non-FV"
2022,"WARRNAMBOOL","Harassment and private nuisance",22.5,"FV"
2022,"WARRNAMBOOL","Harassment and private nuisance",22.5,"Non-FV"
2022,"WARRNAMBOOL","Threatening behaviour",104,"FV"
2022,"WARRNAMBOOL","Threatening behaviour",42.2,"Non-FV"
2022,"WELLINGTON","Serious assault",187.7,"FV"
2022,"WELLINGTON","Serious assault",148.4,"Non-FV"
2022,"WELLINGTON","Common assault",504.2,"FV"
2022,"WELLINGTON","Common assault",246.6,"Non-FV"
2022,"WELLINGTON","Stalking",50.2,"FV"
2022,"WELLINGTON","Stalking",24,"Non-FV"
2022,"WELLINGTON","Harassment and private nuisance",56.7,"FV"
2022,"WELLINGTON","Harassment and private nuisance",26.2,"Non-FV"
2022,"WELLINGTON","Threatening behaviour",87.3,"FV"
2022,"WELLINGTON","Threatening behaviour",87.3,"Non-FV"
2022,"WHITEHORSE","Serious assault",45.2,"FV"
2022,"WHITEHORSE","Serious assault",41.7,"Non-FV"
2022,"WHITEHORSE","Common assault",195.8,"FV"
2022,"WHITEHORSE","Common assault",92.7,"Non-FV"
2022,"WHITEHORSE","Stalking",8.7,"FV"
2022,"WHITEHORSE","Stalking",9.3,"Non-FV"
2022,"WHITEHORSE","Harassment and private nuisance",15.1,"FV"
2022,"WHITEHORSE","Harassment and private nuisance",14.5,"Non-FV"
2022,"WHITEHORSE","Threatening behaviour",31.9,"FV"
2022,"WHITEHORSE","Threatening behaviour",15.1,"Non-FV"
2022,"WHITTLESEA","Serious assault",89.4,"FV"
2022,"WHITTLESEA","Serious assault",84.8,"Non-FV"
2022,"WHITTLESEA","Common assault",238.3,"FV"
2022,"WHITTLESEA","Common assault",135.8,"Non-FV"
2022,"WHITTLESEA","Stalking",27.8,"FV"
2022,"WHITTLESEA","Stalking",16.9,"Non-FV"
2022,"WHITTLESEA","Harassment and private nuisance",56.1,"FV"
2022,"WHITTLESEA","Harassment and private nuisance",23.6,"Non-FV"
2022,"WHITTLESEA","Threatening behaviour",70.8,"FV"
2022,"WHITTLESEA","Threatening behaviour",52.7,"Non-FV"
2022,"INDIGO","Serious assault",68.9,"FV"
2022,"INDIGO","Serious assault",45.9,"Non-FV"
2022,"INDIGO","Common assault",154.9,"FV"
2022,"INDIGO","Common assault",80.3,"Non-FV"
2022,"INDIGO","Stalking",11.5,"Non-FV"
2022,"INDIGO","Harassment and private nuisance",11.5,"FV"
2022,"INDIGO","Harassment and private nuisance",5.7,"Non-FV"
2022,"INDIGO","Threatening behaviour",51.6,"FV"
2022,"INDIGO","Threatening behaviour",5.7,"Non-FV"
2022,"TOWONG","Serious assault",32.3,"FV"
2022,"TOWONG","Serious assault",48.4,"Non-FV"
2022,"TOWONG","Common assault",80.7,"FV"
2022,"TOWONG","Common assault",80.7,"Non-FV"
2022,"TOWONG","Harassment and private nuisance",16.1,"Non-FV"
2022,"TOWONG","Threatening behaviour",16.1,"FV"
2022,"TOWONG","Threatening behaviour",16.1,"Non-FV"
2022,"WODONGA","Serious assault",128.1,"FV"
2022,"WODONGA","Serious assault",123.5,"Non-FV"
2022,"WODONGA","Common assault",290.5,"FV"
2022,"WODONGA","Common assault",173.8,"Non-FV"
2022,"WODONGA","Stalking",38.9,"FV"
2022,"WODONGA","Stalking",9.1,"Non-FV"
2022,"WODONGA","Harassment and private nuisance",34.3,"FV"
2022,"WODONGA","Harassment and private nuisance",18.3,"Non-FV"
2022,"WODONGA","Threatening behaviour",73.2,"FV"
2022,"WODONGA","Threatening behaviour",52.6,"Non-FV"
2022,"WYNDHAM","Serious assault",117,"FV"
2022,"WYNDHAM","Serious assault",98.6,"Non-FV"
2022,"WYNDHAM","Common assault",254.7,"FV"
2022,"WYNDHAM","Common assault",120.2,"Non-FV"
2022,"WYNDHAM","Stalking",11.6,"FV"
2022,"WYNDHAM","Stalking",9.4,"Non-FV"
2022,"WYNDHAM","Harassment and private nuisance",28.4,"FV"
2022,"WYNDHAM","Harassment and private nuisance",12.9,"Non-FV"
2022,"WYNDHAM","Threatening behaviour",72.1,"FV"
2022,"WYNDHAM","Threatening behaviour",30.7,"Non-FV"
2022,"YARRA","Serious assault",93.1,"FV"
2022,"YARRA","Serious assault",285.7,"Non-FV"
2022,"YARRA","Common assault",218.6,"FV"
2022,"YARRA","Common assault",462.2,"Non-FV"
2022,"YARRA","Stalking",26,"FV"
2022,"YARRA","Stalking",11.9,"Non-FV"
2022,"YARRA","Harassment and private nuisance",23.8,"FV"
2022,"YARRA","Harassment and private nuisance",36.8,"Non-FV"
2022,"YARRA","Threatening behaviour",42.2,"FV"
2022,"YARRA","Threatening behaviour",89.8,"Non-FV"
2022,"YARRA RANGES","Serious assault",79.4,"FV"
2022,"YARRA RANGES","Serious assault",73,"Non-FV"
2022,"YARRA RANGES","Common assault",237.5,"FV"
2022,"YARRA RANGES","Common assault",103.5,"Non-FV"
2022,"YARRA RANGES","Stalking",17.8,"FV"
2022,"YARRA RANGES","Stalking",10.8,"Non-FV"
2022,"YARRA RANGES","Harassment and private nuisance",22.9,"FV"
2022,"YARRA RANGES","Harassment and private nuisance",18.4,"Non-FV"
2022,"YARRA RANGES","Threatening behaviour",47.6,"FV"
2022,"YARRA RANGES","Threatening behaviour",22.9,"Non-FV"
2021,"BALLARAT","Serious assault",115.4,"FV"
2021,"BALLARAT","Serious assault",115.4,"Non-FV"
2021,"BALLARAT","Common assault",258.1,"FV"
2021,"BALLARAT","Common assault",185,"Non-FV"
2021,"BALLARAT","Stalking",22,"FV"
2021,"BALLARAT","Stalking",15.9,"Non-FV"
2021,"BALLARAT","Harassment and private nuisance",19.4,"FV"
2021,"BALLARAT","Harassment and private nuisance",9.7,"Non-FV"
2021,"BALLARAT","Threatening behaviour",66.1,"FV"
2021,"BALLARAT","Threatening behaviour",34.4,"Non-FV"
2021,"PYRENEES","Serious assault",170.6,"FV"
2021,"PYRENEES","Serious assault",39.4,"Non-FV"
2021,"PYRENEES","Common assault",223.1,"FV"
2021,"PYRENEES","Common assault",65.6,"Non-FV"
2021,"PYRENEES","Stalking",13.1,"Non-FV"
2021,"PYRENEES","Harassment and private nuisance",78.8,"FV"
2021,"PYRENEES","Threatening behaviour",65.6,"FV"
2021,"PYRENEES","Threatening behaviour",52.5,"Non-FV"
2021,"BANYULE","Serious assault",62.8,"FV"
2021,"BANYULE","Serious assault",77.7,"Non-FV"
2021,"BANYULE","Common assault",179,"FV"
2021,"BANYULE","Common assault",136.6,"Non-FV"
2021,"BANYULE","Stalking",20.4,"FV"
2021,"BANYULE","Stalking",14.1,"Non-FV"
2021,"BANYULE","Harassment and private nuisance",32.2,"FV"
2021,"BANYULE","Harassment and private nuisance",18.8,"Non-FV"
2021,"BANYULE","Threatening behaviour",25.9,"FV"
